Index;Product Name;Colors;Pic Urls;Care Instructions
4202;Merinowool sweater with polo collar;Grey  Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50398283_030_100?wid=462&qlt=80  ;careinstructioncode.438  careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4203;Slimfit sweater in lightweight moulin cotton;Turquoise  Silver;https://images.hugoboss.com/is/image/boss/hbeu50423405_443_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4204;Regularfit sweater in cashmere with crew neckline;Dark Blue  Dark Red  Beige  White  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50415786_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4205;Zipthrough jacket with ribbed sleeves and accent details;Dark Blue  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50423844_406_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4206;Crewneck sweater in virgin wool;Black  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Grey;https://images.hugoboss.com/is/image/boss/hbeu50378575_001_110?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4207;Zipneck sweater in cottonblend stretch crepe;Black;https://images.hugoboss.com/is/image/boss/hbeu50421103_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4208;Crewneck knitted sweater in pure cotton;Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50419986_030_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4209;Turtleneck sweater in lightweight Italian cashmere;Light Green  Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50374416_332_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4210;Widerib zipneck sweater in mercerised cotton;Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50419100_061_100?wid=462&qlt=80  ;careinstructioncode.380  30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4211;Slimfit sweater in cotton with reversestitch details;Khaki  Red  Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50418979_025_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4212;Turtleneck sweater in extrafine Italian merino wool;Beige  Light Orange  Dark Blue  Dark Blue  Green  White  Dark Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50392083_262_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4213;Turtleneck sweater in extrafine Italian merino wool;Green  Light Orange  Dark Blue  Dark Blue  Beige  White  Dark Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50392083_341_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4214;Zipthrough sweater in a cotton blend with cashmere;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50423351_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
4215;Crewneck sweater in cotton with popcolour details;Blue  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50423399_426_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4216;Regularfit sweater in cotton and virgin wool;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50431710_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4217;Regularfit sweater with structured front panel;Dark Blue  Red  Black;https://images.hugoboss.com/is/image/boss/hbeu50416972_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4218;Regularfit sweater with colourblock hemline;Dark Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50419142_604_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4219;Knitted sweater in cotton and silk with 3D structure;Dark Blue  Dark Red  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50421404_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4220;Regularfit cardigan in a cotton blend;Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50416977_031_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4221;Knitted sweater in cotton and virgin wool;Black;https://images.hugoboss.com/is/image/boss/hbeu50431731_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4222;Striped sweater with chenille trims;Dark Blue  Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50423770_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning F
4223;Zipneck sweater in pure cotton with logo embroidery;Dark Red  Dark Red  Dark Blue  Green  Light Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50419988_604_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4224;Zipneck sweater in pure cotton with logo embroidery;Green  Dark Red  Dark Red  Dark Blue  Light Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50419988_316_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4225;Knitted sweater in cotton and silk with 3D structure;White  Dark Red  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50421404_101_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4226;Twotone structured jacquard sweater in recycled yarn;Purple  Dark Red  White;https://images.hugoboss.com/is/image/boss/hbeu50417800_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4227;Regularfit Vneck sweater with contrast detailing;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50422635_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4228;Crewneck sweater in cotton with popcolour details;Light Grey  Blue;https://images.hugoboss.com/is/image/boss/hbeu50423399_072_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4229;Regularfit sweater with twotone structure;Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50423402_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4230;Zipneck sweater in cotton with halfcardigan rib;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50426605_414_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4231;Regularfit sweater with structured front panel;Red  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50416972_653_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4232;Regularfit sweater in cotton with graphic structure;Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50418605_601_100?wid=462&qlt=80  ;40 mild wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4233;Vneck sweater in pure cotton;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50419970_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4234;Zipthrough cardigan in cotton with embroidered logo;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50424231_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4235;Regularfit sweater in cashmere with crew neckline;Beige  Dark Red  Dark Blue  White  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50415786_264_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4236;Crewneck sweater in virgin wool;Light Blue  Red  Dark Red  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_450_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4237;Vneck cardigan in extrafine Italian merino wool;Black  Dark Blue  Light Brown  Grey;https://images.hugoboss.com/is/image/boss/hbeu50392802_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4238;Crewneck sweater in virgin wool;Khaki  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Dark Brown  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_341_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4239;Vneck sweater in pure cotton with logo embroidery;Black  Dark Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50420001_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4240;Turtleneck sweater in lightweight Italian cashmere;Dark Red  Light Green;https://images.hugoboss.com/is/image/boss/hbeu50374416_604_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4241;Easyiron regularfit shirt in signature cotton poplin;White  Light Blue  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50450067_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4242;Logo Tshirt in a singlejersey cotton blend;Red  Dark Blue  Dark Blue  Beige  White  White  Light Grey  Silver  Black;https://images.hugoboss.com/is/image/boss/hbeu50430889_628_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4243;Colourblock logo Tshirt in stretchcotton jersey;Grey  Dark Blue  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50447935_031_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4244;Crewneck sweater in virgin wool;Blue  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_417_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4245;Colourblock logo Tshirt in stretchcotton jersey;Light Grey  Dark Blue  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50447935_059_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4246;Regularfit cottonjersey Tshirt with multicoloured logo;Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50448306_618_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4247;Regularfit polo shirt in Pimacotton piqu;Brown  Light Orange  Orange  Yellow  Red  Red  Purple  Light Blue  Light Blue  Light Blue  Blue  Dark Blue  Light Green  Light Green  Green  Brown  Dark Brown  Light Grey  Silver;https://images.hugoboss.com/is/image/boss/hbeu50425985_254_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4248;Regularfit cottonjersey Tshirt with multicoloured logo;Dark Blue  Red;https://images.hugoboss.com/is/image/boss/hbeu50448306_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4249;Easyiron slimfit shirt with stand collar;White;https://images.hugoboss.com/is/image/boss/hbeu50445935_100_100?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4250;Cottonblend tracksuit bottoms with red piping;Black;https://images.hugoboss.com/is/image/boss/hbeu50443973_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4251;Logo tracksuit bottoms in cottonblend French terry;White;https://images.hugoboss.com/is/image/boss/hbeu50457952_131_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4252;Pimacotton relaxedfit Tshirt with sharkjaw print;White  Black;https://images.hugoboss.com/is/image/boss/hbeu50450923_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4253;Colourblock logo Tshirt in stretchcotton jersey;Black  Dark Blue  Light Grey  Grey;https://images.hugoboss.com/is/image/boss/hbeu50447935_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4254;Patterned slimfit shirt in stretch linen;Blue Patterned  White Patterned;https://images.hugoboss.com/is/image/boss/hbeu50450806_402_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4255;Extraslimfit evening shirt in structured cotton;White;https://images.hugoboss.com/is/image/boss/hbeu50450013_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4256;Slimfit coat with branded inner placket;Black;https://images.hugoboss.com/is/image/boss/hbeu50451124_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4257;Slimfit shirt in easyiron Oxford cotton;Light Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50450137_459_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4258;Slimfit shirt in structured cotton canvas;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50449934_459_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4259;Slimfit polo shirt in S.Caf fabric;Beige  Light Blue  Dark Blue  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50448594_315_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4260;Ovesizedfit sweater in military style with logo label;Brown  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50418245_212_100?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4261;Slimfit shirt in easyiron Oxford cotton;White  Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50450137_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4262;Stretchpiqu slimfit polo shirt with striped collar;Dark Blue  Red  Black;https://images.hugoboss.com/is/image/boss/hbeu50448546_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4263;Longsleeved relaxedfit Tshirt with coastal prints;Red;https://images.hugoboss.com/is/image/boss/hbeu50450920_610_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4264;Crewneck sweater in virgin wool;Dark Brown  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_203_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4265;Ovesizedfit sweater in military style with logo label;Dark Blue  Brown;https://images.hugoboss.com/is/image/boss/hbeu50418245_410_100?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4266;Slimfit sweater in pure cotton jersey;Orange  Red  Brown;https://images.hugoboss.com/is/image/boss/hbeu50424209_820_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4267;Lightweight sweater in jacquardwoven cotton and linen;Blue;https://images.hugoboss.com/is/image/boss/hbeu50423401_435_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4268;Knitted sweater in cotton and silk with 3D structure;Black  Dark Red  Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50421404_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4269;Turtleneck sweater in virgin wool and silk;White  Black;https://images.hugoboss.com/is/image/boss/hbeu50419133_100_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4270;Zipneck sweater in pure cotton with logo embroidery;Black  Dark Red  Dark Red  Dark Blue  Green  Light Grey  Grey;https://images.hugoboss.com/is/image/boss/hbeu50419988_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4271;Slimfit rollneck sweater with jacquard pattern;Black;https://images.hugoboss.com/is/image/boss/hbeu50431451_001_100?wid=462&qlt=80  ;40 mild wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4272;Turtleneck sweater in extrafine Italian merino wool;Grey  Light Orange  Dark Blue  Dark Blue  Green  Beige  White  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50392083_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4273;Zipneck sweater in pure cotton with logo embroidery;Dark Blue  Dark Red  Dark Red  Green  Light Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50419988_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4274;Crewneck sweater in virgin wool;Grey  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4275;Mockneck sweater in mouline cotton with contrast details;Light Blue  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50423843_473_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4276;Zipthrough jacket with ribbed sleeves and accent details;Black  Dark Blue  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50423844_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4277;Twotone structured jacquard sweater in recycled yarn;White  Dark Red  Purple;https://images.hugoboss.com/is/image/boss/hbeu50417800_101_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4278;Sleeveless sweater in mercerised cotton with striped trims;Gold;https://images.hugoboss.com/is/image/boss/hbeu50423380_042_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4279;Regularfit sweater in cotton with cashmere;Dark Blue  Grey;https://images.hugoboss.com/is/image/boss/hbeu50431741_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4280;Zipthrough cardigan in cotton with embroidered logo;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50424231_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4281;Regularfit sweater in cashmere with crew neckline;Grey  Dark Red  Dark Blue  Beige  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50415786_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4282;Regularfit sweater in cashmere with crew neckline;Black  Dark Red  Dark Blue  Beige  White  Grey;https://images.hugoboss.com/is/image/boss/hbeu50415786_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4283;Regularfit sweater in cashmere with crew neckline;Dark Red  Dark Blue  Beige  White  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50415786_604_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4284;Virginwool sweater in structured knit;Red;https://images.hugoboss.com/is/image/boss/hbeu50417733_615_100?wid=462&qlt=80  ;careinstructioncode.152  Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4285;Knitted sweater with Vshaped intarsia and reversible zip;Dark Blue  Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50417765_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4286;Vneck sweater in mulesingfree wool;Dark Blue  Blue  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378576_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4287;Turtleneck sweater in extrafine Italian merino wool;Black  Light Orange  Dark Blue  Dark Blue  Green  Beige  White  Dark Grey  Grey;https://images.hugoboss.com/is/image/boss/hbeu50392083_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4288;Vneck cardigan in extrafine Italian merino wool;Dark Blue  Light Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50392802_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4289;Vneck cardigan in extrafine Italian merino wool;Grey  Dark Blue  Light Brown  Black;https://images.hugoboss.com/is/image/boss/hbeu50392802_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4290;Knitted sweater in microstructured cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50424453_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4291;Slimfit sweater in pure cotton jersey;Red  Orange  Brown;https://images.hugoboss.com/is/image/boss/hbeu50424209_617_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4292;Crewneck sweater in virgin wool;Dark Red  Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_605_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4293;Slimfit sweater in pure cotton jersey;Brown  Orange  Red;https://images.hugoboss.com/is/image/boss/hbeu50424209_208_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4294;Cotton crewneck sweater with monogram print;Black;https://images.hugoboss.com/is/image/boss/hbeu50433413_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4295;Slimfit Vneck sweater in Merino wool;Black  Dark Blue  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50375122_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4296;Turtleneck sweater in a Merino wool blend;Dark Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50323570_028_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4297;Lightweight sweater in Italian cashmere;Black  Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50374410_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4298;Knitted polo shirt in cotton and silk;Blue;https://images.hugoboss.com/is/image/boss/hbeu50410923_427_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4299;Turtleneck sweater in extrafine Italian merino wool;Dark Blue  Light Orange  Dark Blue  Green  Beige  White  Dark Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50392083_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4300;Slimfit cardigan in a Merino wool blend;Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50323613_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
